DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DEL15,DEP_DELAY_GROUP,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DEL15,ARR_DELAY_GROUP,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
6,1/10/2015,UA,422,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1450,1447,-3,0,-1,2149,2150,1,0,0,2338,,,,,
6,1/10/2015,UA,534,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2145,2157,12,0,0,459,503,4,0,0,2556,,,,,
6,1/10/2015,UA,581,12982,1298202,32982,"Lihue, HI",Hawaii,11292,1129202,30325,"Denver, CO",Colorado,2050,2047,-3,0,-1,633,633,0,0,0,3414,,,,,
6,1/10/2015,UA,602,11292,1129202,30325,"Denver, CO",Colorado,12758,1275803,32758,"Kona, HI",Hawaii,1151,1148,-3,0,-1,1631,1558,-33,0,-2,3329,,,,,
6,1/10/2015,UA,631,12758,1275803,32758,"Kona, HI",Hawaii,11292,1129202,30325,"Denver, CO",Colorado,2114,2308,114,1,7,655,849,114,1,7,3329,114,0,0,0,0
6,1/10/2015,UA,635,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,935,933,-2,0,-1,1331,1305,-26,0,-2,2486,,,,,
6,1/10/2015,UA,641,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,845,856,11,0,0,1238,1235,-3,0,-1,2556,,,,,
6,1/10/2015,UA,667,11292,1129202,30325,"Denver, CO",Colorado,12982,1298202,32982,"Lihue, HI",Hawaii,1130,1142,12,0,0,1629,1554,-35,0,-2,3414,,,,,
6,1/10/2015,UA,785,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,1652,1657,5,0,0,2100,2039,-21,0,-2,2615,,,,,
6,1/10/2015,UA,825,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2215,2210,-5,0,-1,536,529,-7,0,-1,2615,,,,,
6,1/10/2015,UA,1004,12892,1289203,32575,"Los Angeles, CA",California,12402,1240203,32402,"Hilo, HI",Hawaii,1700,1655,-5,0,-1,2045,2031,-14,0,-1,2449,,,,,
6,1/10/2015,UA,1100,14771,1477101,32457,"San Francisco, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1320,1318,-2,0,-1,1712,1639,-33,0,-2,2398,,,,,
6,1/10/2015,UA,1122,14771,1477101,32457,"San Francisco, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1000,1011,11,0,0,1348,1347,-1,0,-1,2398,,,,,
6,1/10/2015,UA,1157,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2130,2138,8,0,0,450,500,10,0,0,2486,,,,,
6,1/10/2015,UA,1170,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1611,1613,2,0,0,2018,2009,-9,0,-1,2556,,,,,
6,1/10/2015,UA,1175,14771,1477101,32457,"San Francisco, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,905,916,11,0,0,1247,1241,-6,0,-1,2398,,,,,
6,1/10/2015,UA,1205,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1517,1517,0,0,0,2241,2212,-29,0,-2,2504,,,,,
6,1/10/2015,UA,1224,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1030,1035,5,0,0,1437,1419,-18,0,-2,2556,,,,,
6,1/10/2015,UA,1231,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,628,638,10,0,0,1407,1358,-9,0,-1,2556,,,,,
6,1/10/2015,UA,1263,12758,1275803,32758,"Kona, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1356,1413,17,1,1,2105,2119,14,0,0,2367,,,,,
6,1/10/2015,UA,1273,14771,1477101,32457,"San Francisco, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1400,1358,-2,0,-1,1732,1748,16,1,1,2338,0,0,16,0,0
6,1/10/2015,UA,1274,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1426,1423,-3,0,-1,1821,1802,-19,0,-2,2486,,,,,
6,1/10/2015,UA,1296,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1003,1007,4,0,0,1402,1353,-9,0,-1,2504,,,,,
6,1/10/2015,UA,1431,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1317,1322,5,0,0,1710,1715,5,0,0,2556,,,,,
6,1/10/2015,UA,1562,12173,1217302,32134,"Honolulu, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1402,1406,4,0,0,2109,2110,1,0,0,2398,,,,,
6,1/10/2015,UA,1580,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,2315,2313,-2,0,-1,607,613,6,0,0,2338,,,,,
6,1/10/2015,UA,1604,12173,1217302,32134,"Honolulu, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,2356,2358,2,0,0,710,712,2,0,0,2398,,,,,
6,1/10/2015,UA,1636,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1552,1548,-4,0,-1,2320,2302,-18,0,-2,2556,,,,,
6,1/10/2015,UA,1639,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2222,2327,65,1,4,536,626,50,1,3,2504,0,50,0,0,0
6,1/10/2015,UA,1672,13830,1383002,33830,"Kahului, HI",Hawaii,11292,1129202,30325,"Denver, CO",Colorado,2245,2257,12,0,0,827,821,-6,0,-1,3302,,,,,
6,1/10/2015,UA,1683,11292,1129202,30325,"Denver, CO",Colorado,13830,1383002,33830,"Kahului, HI",Hawaii,1133,1147,14,0,0,1613,1553,-20,0,-2,3302,,,,,
6,1/10/2015,UA,1706,12402,1240203,32402,"Hilo, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2200,2318,78,1,5,508,836,,,,2449,,,,,
6,1/10/2015,UA,1716,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1230,1223,-7,0,-1,1957,1957,0,0,0,2556,,,,,
6,1/10/2015,UA,1718,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1400,1536,96,1,6,1759,1914,75,1,5,2504,12,0,0,0,63
6,1/10/2015,UA,1721,14771,1477101,32457,"San Francisco, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,905,931,26,1,1,1241,1250,9,0,0,2367,,,,,
6,1/10/2015,UA,1723,14771,1477101,32457,"San Francisco, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1700,1706,6,0,0,2036,2026,-10,0,-1,2367,,,,,
6,1/10/2015,UA,1724,12758,1275803,32758,"Kona, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,2151,2215,24,1,1,500,522,22,1,1,2367,0,0,22,0,0
6,1/10/2015,UA,1726,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,2200,2158,-2,0,-1,452,457,5,0,0,2338,,,,,
6,1/10/2015,UA,1727,14771,1477101,32457,"San Francisco, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1615,1622,7,0,0,1947,1945,-2,0,-1,2338,,,,,
6,1/3/2015,UA,14,12173,1217302,32134,"Honolulu, HI",Hawaii,11618,1161802,31703,"Newark, NJ",New Jersey,2125,2152,27,1,1,1201,1228,27,1,1,4962,0,0,27,0,0
6,1/3/2015,UA,15,11618,1161802,31703,"Newark, NJ",New Jersey,12173,1217302,32134,"Honolulu, HI",Hawaii,910,926,16,1,1,1518,1527,9,0,0,4962,,,,,
6,1/3/2015,UA,72,12173,1217302,32134,"Honolulu, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,725,729,4,0,0,1435,1426,-9,0,-1,2398,,,,,
6,1/3/2015,UA,73,14771,1477101,32457,"San Francisco, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1610,1734,84,1,5,1944,2104,80,1,5,2398,80,0,0,0,0
6,1/3/2015,UA,144,12173,1217302,32134,"Honolulu, HI",Hawaii,12264,1226402,30852,"Washington, DC",Virginia,1700,1718,18,1,1,713,723,10,0,0,4817,,,,,
6,1/3/2015,UA,145,12264,1226402,30852,"Washington, DC",Virginia,12173,1217302,32134,"Honolulu, HI",Hawaii,855,900,5,0,0,1431,1438,7,0,0,4817,,,,,
6,1/3/2015,UA,200,12016,1201602,32016,"Guam, TT",U.S. Pacific Trust Territories and Possessions,12173,1217302,32134,"Honolulu, HI",Hawaii,710,811,61,1,4,1820,1910,50,1,3,3801,50,0,0,0,0
6,1/3/2015,UA,201,12173,1217302,32134,"Honolulu, HI",Hawaii,12016,1201602,32016,"Guam, TT",U.S. Pacific Trust Territories and Possessions,1450,1736,166,1,11,1840,2127,167,1,11,3801,0,0,167,0,0
6,1/3/2015,UA,202,13930,1393003,30977,"Chicago, IL",Illinois,13830,1383002,33830,"Kahului, HI",Hawaii,1020,1025,5,0,0,1535,1627,52,1,3,4184,0,0,52,0,0
6,1/3/2015,UA,218,12173,1217302,32134,"Honolulu, HI",Hawaii,13930,1393003,30977,"Chicago, IL",Illinois,1650,1656,6,0,0,503,505,2,0,0,4243,,,,,
6,1/3/2015,UA,219,13930,1393003,30977,"Chicago, IL",Illinois,12173,1217302,32134,"Honolulu, HI",Hawaii,1015,1028,13,0,0,1529,1605,36,1,2,4243,13,0,23,0,0
6,1/3/2015,UA,236,12173,1217302,32134,"Honolulu, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1240,1334,54,1,3,1953,2049,56,1,3,2398,54,0,2,0,0
6,1/3/2015,UA,252,12173,1217302,32134,"Honolulu, HI",Hawaii,12266,1226603,31453,"Houston, TX",Texas,1955,2015,20,1,1,725,733,8,0,0,3904,,,,,
6,1/3/2015,UA,253,12266,1226603,31453,"Houston, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,920,957,37,1,2,1353,1453,60,1,4,3904,37,0,23,0,0
6,1/3/2015,UA,297,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,920,920,0,0,0,1324,1319,-5,0,-1,2615,,,,,
6,1/3/2015,UA,300,14771,1477101,32457,"San Francisco, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1125,1141,16,1,1,1449,,,,,2398,,,,,
6,1/3/2015,UA,328,11292,1129202,30325,"Denver, CO",Colorado,12173,1217302,32134,"Honolulu, HI",Hawaii,1130,1154,24,1,1,1550,1635,45,1,3,3365,24,0,21,0,0
6,1/3/2015,UA,348,13830,1383002,33830,"Kahului, HI",Hawaii,13930,1393003,30977,"Chicago, IL",Illinois,1710,1805,55,1,3,508,611,63,1,4,4184,33,0,8,0,22
6,1/3/2015,UA,361,14771,1477101,32457,"San Francisco, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,901,858,-3,0,-1,1243,1251,8,0,0,2447,,,,,
6,1/3/2015,UA,362,12982,1298202,32982,"Lihue, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1440,1439,-1,0,-1,2153,2130,-23,0,-2,2447,,,,,
6,1/3/2015,UA,366,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1400,1355,-5,0,-1,2130,2129,-1,0,-1,2615,,,,,
6,1/3/2015,UA,383,12173,1217302,32134,"Honolulu, HI",Hawaii,11292,1129202,30325,"Denver, CO",Colorado,2255,,,,,830,,,,,3365,,,,,
6,1/3/2015,UA,391,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1408,1433,25,1,1,2128,2202,34,1,2,2486,25,0,9,0,0
6,1/3/2015,UA,396,12173,1217302,32134,"Honolulu, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,2155,2212,17,1,1,454,505,11,0,0,2398,,,,,
6,1/3/2015,UA,405,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,710,707,-3,0,-1,1100,1125,25,1,1,2556,0,0,25,0,0
6,1/3/2015,UA,470,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2350,20,30,1,2,725,751,26,1,1,2556,7,0,0,0,19
6,1/3/2015,UA,528,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1708,1930,142,1,9,2058,2322,144,1,9,2556,29,0,2,0,113
6,1/3/2015,UA,534,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2145,2156,11,0,0,457,459,2,0,0,2556,,,,,
6,1/3/2015,UA,635,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,903,858,-5,0,-1,1251,1244,-7,0,-1,2486,,,,,
6,1/3/2015,UA,641,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,845,905,20,1,1,1229,1301,32,1,2,2556,20,0,12,0,0
6,1/3/2015,UA,663,14771,1477101,32457,"San Francisco, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,905,922,17,1,1,1229,1247,18,1,1,2398,17,0,1,0,0
6,1/3/2015,UA,724,12173,1217302,32134,"Honolulu, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1355,1428,33,1,2,2054,2126,32,1,2,2398,32,0,0,0,0
6,1/3/2015,UA,785,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,1600,1615,15,1,1,2004,2035,31,1,2,2615,15,0,16,0,0
6,1/3/2015,UA,825,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2119,2126,7,0,0,449,426,-23,0,-2,2615,,,,,
6,1/3/2015,UA,1004,12892,1289203,32575,"Los Angeles, CA",California,12402,1240203,32402,"Hilo, HI",Hawaii,1721,1757,36,1,2,2107,2132,25,1,1,2449,25,0,0,0,0
6,1/3/2015,UA,1087,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1537,1605,28,1,1,2241,2257,16,1,1,2338,16,0,0,0,0
6,1/3/2015,UA,1157,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2150,2331,101,1,6,456,647,111,1,7,2486,101,0,10,0,0
6,1/3/2015,UA,1173,14771,1477101,32457,"San Francisco, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,805,811,6,0,0,1139,1143,4,0,0,2398,,,,,
6,1/3/2015,UA,1182,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1848,1842,-6,0,-1,2240,2303,23,1,1,2486,0,0,23,0,0
6,1/3/2015,UA,1205,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1411,1432,21,1,1,2129,2213,44,1,2,2504,12,0,23,0,9
6,1/3/2015,UA,1219,11292,1129202,30325,"Denver, CO",Colorado,12982,1298202,32982,"Lihue, HI",Hawaii,1145,1211,26,1,1,1633,1744,71,1,4,3414,26,0,45,0,0
6,1/3/2015,UA,1222,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,930,930,0,0,0,1331,1344,13,0,0,2556,,,,,
6,1/3/2015,UA,1224,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1040,1044,4,0,0,1427,1441,14,0,0,2556,,,,,
6,1/3/2015,UA,1225,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1556,1609,13,0,0,2322,6,44,1,2,2556,13,0,31,0,0
6,1/3/2015,UA,1231,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,624,630,6,0,0,1402,1350,-12,0,-1,2556,,,,,
6,1/3/2015,UA,1232,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1919,2000,41,1,2,2320,5,45,1,3,2556,41,0,4,0,0
6,1/3/2015,UA,1248,14771,1477101,32457,"San Francisco, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1130,1216,46,1,3,1502,1536,34,1,2,2367,34,0,0,0,0
6,1/3/2015,UA,1249,12758,1275803,32758,"Kona, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,2330,2337,7,0,0,640,636,-4,0,-1,2367,,,,,
6,1/3/2015,UA,1263,12758,1275803,32758,"Kona, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1441,1458,17,1,1,2145,2145,0,0,0,2367,,,,,
6,1/3/2015,UA,1273,14771,1477101,32457,"San Francisco, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1050,1057,7,0,0,1422,1436,14,0,0,2338,,,,,
6,1/3/2015,UA,1274,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1450,1556,66,1,4,1835,1940,65,1,4,2486,30,0,0,0,35
6,1/3/2015,UA,1281,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2355,29,34,1,2,718,735,17,1,1,2486,17,0,0,0,0
6,1/3/2015,UA,1282,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1512,1621,69,1,4,2235,13,98,1,6,2486,41,0,29,0,28
6,1/3/2015,UA,1295,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1302,1309,7,0,0,2028,2122,54,1,3,2556,7,0,47,0,0
6,1/3/2015,UA,1296,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,910,943,33,1,2,1256,1320,24,1,1,2504,24,0,0,0,0
6,1/3/2015,UA,1431,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1252,1256,4,0,0,1639,1656,17,1,1,2556,0,0,17,0,0
6,1/3/2015,UA,1580,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,2311,117,126,1,8,609,814,125,1,8,2338,0,125,0,0,0
6,1/3/2015,UA,1581,14771,1477101,32457,"San Francisco, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1823,1819,-4,0,-1,2155,2218,23,1,1,2338,0,0,23,0,0
6,1/3/2015,UA,1604,12173,1217302,32134,"Honolulu, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,2356,1,5,0,0,711,716,5,0,0,2398,,,,,
6,1/3/2015,UA,1616,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1000,1002,2,0,0,1352,1455,63,1,4,2486,0,0,63,0,0
6,1/3/2015,UA,1636,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1446,1555,69,1,4,2224,2344,80,1,5,2556,69,0,11,0,0
6,1/3/2015,UA,1639,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2144,2148,4,0,0,502,439,-23,0,-2,2504,,,,,
6,1/3/2015,UA,1670,14771,1477101,32457,"San Francisco, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1900,1912,12,0,0,2241,2247,6,0,0,2398,,,,,
6,1/3/2015,UA,1672,13830,1383002,33830,"Kahului, HI",Hawaii,11292,1129202,30325,"Denver, CO",Colorado,2300,39,99,1,6,844,1028,104,1,6,3302,99,0,5,0,0
6,1/3/2015,UA,1683,11292,1129202,30325,"Denver, CO",Colorado,13830,1383002,33830,"Kahului, HI",Hawaii,1130,1142,12,0,0,1603,1658,55,1,3,3302,12,0,43,0,0
6,1/3/2015,UA,1685,12982,1298202,32982,"Lihue, HI",Hawaii,11292,1129202,30325,"Denver, CO",Colorado,2050,2134,44,1,2,651,722,31,1,2,3414,31,0,0,0,0
6,1/3/2015,UA,1702,11292,1129202,30325,"Denver, CO",Colorado,12758,1275803,32758,"Kona, HI",Hawaii,1135,1134,-1,0,-1,1615,1605,-10,0,-1,3329,,,,,
6,1/3/2015,UA,1706,12402,1240203,32402,"Hilo, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2223,2236,13,0,0,530,547,17,1,1,2449,13,0,4,0,0
6,1/3/2015,UA,1716,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1200,1953,473,1,12,1926,316,470,1,12,2556,116,0,0,0,354
6,1/3/2015,UA,1718,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1635,1639,4,0,0,2028,2026,-2,0,-1,2504,,,,,
6,1/3/2015,UA,1721,14771,1477101,32457,"San Francisco, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,949,946,-3,0,-1,1315,1316,1,0,0,2367,,,,,
6,1/3/2015,UA,1723,14771,1477101,32457,"San Francisco, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1730,1730,0,0,0,2102,2052,-10,0,-1,2367,,,,,
6,1/3/2015,UA,1724,12758,1275803,32758,"Kona, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,2217,2226,9,0,0,527,520,-7,0,-1,2367,,,,,
6,1/3/2015,UA,1725,14771,1477101,32457,"San Francisco, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,915,917,2,0,0,1235,1254,19,1,1,2338,0,0,19,0,0
6,1/3/2015,UA,1726,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,2205,2257,52,1,3,452,545,53,1,3,2338,12,0,1,0,40
6,1/3/2015,UA,1727,14771,1477101,32457,"San Francisco, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1620,1811,111,1,7,1940,2145,125,1,8,2338,105,0,14,0,6
6,1/3/2015,UA,1728,13830,1383002,33830,"Kahului, HI",Hawaii,14771,1477101,32457,"San Francisco, CA",California,1350,1441,51,1,3,2048,2125,37,1,2,2338,34,0,0,0,3
6,1/3/2015,UA,1731,12758,1275803,32758,"Kona, HI",Hawaii,11292,1129202,30325,"Denver, CO",Colorado,2010,2009,-1,0,-1,606,608,2,0,0,3329,,,,,
6,1/3/2015,US,645,13830,1383002,33830,"Kahului, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2330,2329,-1,0,-1,805,800,-5,0,-1,2845,,,,,
6,1/3/2015,US,661,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2145,2145,0,0,0,643,709,26,1,1,2917,0,0,26,0,0
6,1/3/2015,US,663,14107,1410702,30466,"Phoenix, AZ",Arizona,12758,1275803,32758,"Kona, HI",Hawaii,1135,1147,12,0,0,1516,1516,0,0,0,2860,,,,,
6,1/3/2015,US,664,12758,1275803,32758,"Kona, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2215,2217,2,0,0,700,702,2,0,0,2860,,,,,
6,1/3/2015,US,672,14107,1410702,30466,"Phoenix, AZ",Arizona,12982,1298202,32982,"Lihue, HI",Hawaii,1445,1812,207,1,12,1835,2150,195,1,12,2979,195,0,0,0,0
6,1/3/2015,US,673,12982,1298202,32982,"Lihue, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2200,2332,92,1,6,658,821,83,1,5,2979,11,0,0,0,72
6,1/3/2015,US,675,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2350,254,184,1,12,840,1140,180,1,12,2917,1,0,0,0,179
6,1/3/2015,US,684,14107,1410702,30466,"Phoenix, AZ",Arizona,12982,1298202,32982,"Lihue, HI",Hawaii,1130,1135,5,0,0,1527,1530,3,0,0,2979,,,,,
6,1/3/2015,US,690,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,1355,1730,215,1,12,2250,233,223,1,12,2917,5,0,8,0,210
6,1/3/2015,US,690,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,835,850,15,1,1,1220,1812,,,,2917,,,,,
6,1/3/2015,US,692,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,1145,1213,28,1,1,1532,1555,23,1,1,2917,23,0,0,0,0
6,1/3/2015,US,693,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2315,2318,3,0,0,805,810,5,0,0,2917,,,,,
6,1/3/2015,US,694,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,1500,1458,-2,0,-1,1844,1858,14,0,0,2917,,,,,
6,1/3/2015,US,697,12982,1298202,32982,"Lihue, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2300,2255,-5,0,-1,756,746,-10,0,-1,2979,,,,,
6,1/3/2015,US,698,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,1800,2135,215,1,12,2142,123,221,1,12,2917,215,0,6,0,0
6,1/3/2015,US,411,13830,1383002,33830,"Kahului, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,1405,1409,4,0,0,2257,2255,-2,0,-1,2845,,,,,
6,1/3/2015,US,412,14107,1410702,30466,"Phoenix, AZ",Arizona,13830,1383002,33830,"Kahului, HI",Hawaii,850,844,-6,0,-1,1230,1243,13,0,0,2845,,,,,
6,1/3/2015,US,432,14107,1410702,30466,"Phoenix, AZ",Arizona,13830,1383002,33830,"Kahului, HI",Hawaii,1140,1155,15,1,1,1520,1525,5,0,0,2845,,,,,
6,1/10/2015,US,432,14107,1410702,30466,"Phoenix, AZ",Arizona,13830,1383002,33830,"Kahului, HI",Hawaii,1140,1142,2,0,0,1523,1510,-13,0,-1,2845,,,,,
6,1/10/2015,US,633,14107,1410702,30466,"Phoenix, AZ",Arizona,13830,1383002,33830,"Kahului, HI",Hawaii,1445,1440,-5,0,-1,1824,1817,-7,0,-1,2845,,,,,
6,1/10/2015,US,638,13830,1383002,33830,"Kahului, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2215,2209,-6,0,-1,655,638,-17,0,-2,2845,,,,,
6,1/10/2015,US,645,13830,1383002,33830,"Kahului, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2330,2325,-5,0,-1,810,756,-14,0,-1,2845,,,,,
6,1/10/2015,US,650,12758,1275803,32758,"Kona, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2245,2234,-11,0,-1,724,658,-26,0,-2,2860,,,,,
